vector_count,dimensions,m,ef_construction,ef_search,k,recall_at_k,avg_returned,query_p50_ms,query_p95_ms,query_p99_ms,query_mean_ms,num_queries,build_time_ms,insert_throughput_per_sec,memory_delta_bytes,memory_delta_mb,max_graph_level,num_levels,data_distribution,distance_comps_per_query,peak_rss_mb
10000,128,8,200,256,10,0.768400,10.000,0.159459,0.167669,0.172962,0.159923,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,256,50,0.701840,50.000,0.159541,0.167211,0.176584,0.160078,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,256,200,0.626860,200.000,0.161584,0.169334,0.178726,0.162040,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,8,200,256,500,0.777748,500.000,0.290666,0.300421,0.309297,0.291422,1000,1178.213,8487.43,5160960,4.922,4,5,random,-1.00,40.92
10000,128,16,200,16,10,0.277800,10.000,0.026042,0.033587,0.038958,0.026624,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,16,50,0.482760,50.000,0.063875,0.074045,0.080001,0.064732,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,16,200,0.808910,200.000,0.203313,0.213635,0.223003,0.203987,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,16,500,0.950618,500.000,0.397937,0.410142,0.421634,0.399261,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,32,10,0.441000,10.000,0.044729,0.054967,0.058878,0.045603,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,32,50,0.482760,50.000,0.063500,0.073875,0.081045,0.064383,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,32,200,0.808910,200.000,0.203187,0.211377,0.219877,0.203562,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,32,500,0.950618,500.000,0.398645,0.410885,0.423380,0.399823,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,64,10,0.628700,10.000,0.077208,0.087298,0.093667,0.078081,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,64,50,0.551480,50.000,0.077250,0.087877,0.093465,0.078249,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,64,200,0.808910,200.000,0.203313,0.211669,0.220009,0.203645,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,64,500,0.950618,500.000,0.398230,0.411212,0.422382,0.399126,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,128,10,0.817700,10.000,0.137416,0.145377,0.156966,0.138366,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,128,50,0.754420,50.000,0.137604,0.145835,0.152962,0.138126,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,128,200,0.808910,200.000,0.203458,0.212002,0.220460,0.203711,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,128,500,0.950618,500.000,0.398166,0.410835,0.420131,0.398914,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,256,10,0.947800,10.000,0.243042,0.252510,0.264876,0.244041,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,256,50,0.916080,50.000,0.243125,0.251590,0.261841,0.243758,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,256,200,0.868565,200.000,0.245521,0.253917,0.263669,0.245878,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,16,200,256,500,0.950618,500.000,0.398166,0.410046,0.419962,0.398903,1000,1641.306,6092.71,81920,0.078,3,4,random,-1.00,41.00
10000,128,32,200,16,10,0.471900,10.000,0.044708,0.056541,0.061642,0.045600,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,16,50,0.714800,50.000,0.104167,0.115627,0.121254,0.104936,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,16,200,0.954630,200.000,0.297208,0.306877,0.315426,0.297733,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,16,500,0.995650,500.000,0.486770,0.500629,0.509672,0.488056,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,32,10,0.657200,10.000,0.073417,0.085671,0.091673,0.074420,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,32,50,0.714800,50.000,0.104354,0.115336,0.122042,0.105066,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,32,200,0.954630,200.000,0.297458,0.308470,0.319166,0.298122,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,32,500,0.995650,500.000,0.486937,0.500210,0.510884,0.487959,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
10000,128,32,200,64,10,0.846800,10.000,0.125333,0.134335,0.146046,0.125942,1000,2306.773,4335.06,3440640,3.281,3,4,random,-1.00,44.28
